,code,signal_id,phase,target,label
410,bp bq bp bp bq bq bp bq bo bq br bq bq bq bq bp bq bq bq bp bp bp bp bq bp bo bq bq bo bq bq bo bq bq bo br br bp bp bp bp bq bq bq bq br bq bq bq bq bp bp br bp bp br bp bp bq bp bp bq bq bp bq bp bq bq bp bq bq bp bq bp br bq bp bq bs bq bq bq bo bs bs bo br bq bo bq bq bp br bq bp br bq bp bq bq bp bp bq bp bp bq bq bp bq br bp bp bt bp bq br bp br bq bq bq br bq bp br bq bq bq bp bq bp br bp bp br bq bp bq bq bp bq br bp bq bq bp br bq bq bq bq br bq bp bq bq br br bq bq br bp bq bq bp bq br bp bq bs bo bp br bp bq bq bq bq bq bp bq br br br bq bq br bp bq br bq br br bp bs br bq br bq bq br bq br bq bq bm br bq,410,2,1,Sim
70,bq bp bp bp bq bp bq bp bo bq bp bq bq bo br bo bq br bn br bo bq bq bo bq bp bp bo bq bq bq bq bp bq bo bp bq bo bq bo bp bq bn br bq bo bq bo bq bo bq bp bp bp bq bq bo br bp br bq bp br bp bq br bp br bq bp bq bp bq bq bq bq bp bo br bq bp br bp bq bq bp bq bp bq bq bq bp bq bq bq bq bq br bp bq br br bq bp bq bq bo bq bq bp br bp bq bp bq bq bq bo bq bq bp bq bp br bq bp br bp bq bq bq br bp bq br bs bq br bq bq br bp br bq bp bs bp br br bq bs bp bs br bq br br br br br bq br br bq bs bq br br bp bt bp br bs bq bt bq br br bq br bq bq bq br bq bq bq bq bs bp bq br bq bq bq br br bp bs br br br bq br br br br bs,70,1,0,Não
209,am ai an ai al an ai al al am ak am am ah an am al am aj al al am aj al am ag an al al an am ak ai an aj am am ah an am am al am al ag an aj al am aj am al am aj am am ah ao al ak an al am ak ao ai am am ai am ak am ak am al ak ao aj am an aj am am am ai an am ai ap ak al am am al al an ai an an aj an al an ak am am ak ap ai am am ak am al am ai am am aj ap ak al al al am am am ai am am ai an al ak ak am al al an ai an am aj an am an ai am al ak an ai an an al al am am ai an an aj am aj am an an al ak an ah am an aj an ak al aj an ak ak am ah an an al am ak am aj an al aj an aj al am am ak ak an ah am al aj an ak al,209,2,0,Não
63,bc au bb bc bc bd bc au ba ba ba bb bc bb bb bd ba bc ba at at au au au bb ba au bb bb ba ba aq au bb au ba bb au ba bc ba bc au at at ba ba au ba at aq au ba au at aq ar au au at au aq aq at at at ba au as at at ba bc as ar au au bb bb ba au at au at au at as as ba as ba bb at at at as au au ar au au at au au at bb au at ba at at au ba at au au ba au ba bb at ba at au ba at au au as ba bc at at at as au at as as at as au bc ba au au as at au at au as as as bd bb au au au ar au au as bb as as bc au ba ba at as au at au at au ba ba ba as ba at as au ba ar at at au au as at at au ar ba ba as ar at at au at aq au at au,63,0,0,Não
434,aq ap ap ap ar ap ap aq aq ap aq ap ao aq aj ap aq ap ap aq ar aq ap ap aq ar aq aq aq ap aq ar ap aq ap aq ap aq ar ao ap ap aq ao ap aq ap aq aq ao aq ap ar ao ap ar aq ap aq aq aq ap aq aq aq ar an ap ar ar ap ap aq aq ao ar ap ap aq aq ap ap aq ap aq aq aq ap ao ar ao aq aq aq ap aq ar aq aq aq ar aq aq as aq aq ar ar ap ao aq ap aq ap aq aq ap aq ap ap ap ap aq aq ap ap ao ar aq aq ap aq aq aq ar ap aq ar aq ap as ap ap ao ar ap ao ap aq ao ap aq ao ao aq aq aq aq aq ap ao ar ap ao ap ar aq aq ar ao aq aq ar ap ap ap ap aq ap ao ap ap ar ap ap aq ao ap ap aq ao ao ap ap ap aq ao ao ap ap aq ao ap ao aq aq ap ap,434,2,1,Sim
93,bn bm bn bm bn bn bm bn bm bn bn bm bn bm bn bn bn bn bn bn bn bm bo bn bn bo bn bn bn bn bn bn bn bo bm bn bn bn bn bm bn bn bm bn bm bn bm bm bn bm bn bn bn bn bn bm bn bm bn bm bn bn bn bn bm bm bo bm bn bn bm bn bm bn bn bm bm bn bm bn bm bm bm bn bm bn bm bm bm bn bm bm bm bm bn bm bn bn bn bn bn bn bn bn bn bm bm bm bm bm bn bm bm bm bn bm bm bm bn bn bn bm bn bm bm bn bn bm bm bm bm bm bn bn bm bn bm bn bm bm bn bn bm bn bn bn bm bm bm bn bn bm bm bm bm bm bm bm bm bn bn bm bm bm bm bn bm bm bm bm bm bn bm bm bn bm bm bm bn bn bm bm bm bn bm bn bm bm bn bm bn bn bm bm bm bn bn bm bn bn bm bn bm bn bm bm bm bn,93,0,0,Não
486,ca bu bu bu ca bu bt bu ca bt bt ca cb bt bu ca bu bu bs ca bu bu ca cb cb bt bu bu bu cb ca bu bt ca bu ca ca bu bt br bt cb ca bu bt ca bu bu ca bu bu bs bu bu bu bu bu bu bt bu bu bt bu bu ca bt bt cb bu bu bt ca bt bs bu bt bu bu ca bu bs bt bt bu bu ca bu bs bt ca bu bt bt bt bs bs bu ca bu br bu bu bu bt bu bt bt bu bt bt bt bt bu bt bu bu bt bs bt ca bu bt bu bu bt bt ca bu bt bt bt bu bt ca bt bs br bt bu bt bu bt bs bs bu bu bt bs bs bs bs bs bu bu bt bt bt bt bs bt bt bt bt bu bt bt bu bu bt bt bs bt bt br bu bt bs bt bu bt bs bu bt bt bs bs bt bs bt bs bt bs bt bu bt bt bt bu bt bu bu bt bs bt bu bu bs bu,486,0,0,Não
185,bb at au ba au bb au bc ba as ba at bb bb bb au au bb au bc at au au at be ba as au ba bb aq at au ar au at ba at as bc as at bb ba aq as bc bb au au bc bc at bb bb au au ba be as ba au ba bc at at ar as ba ba au at at as ar bb au as aq at ba ba bc at ba at bc bd as ba bb ba ba bb bd au ar bc bb ba aq ba ba at ba at au as as au ba as ap au bb ba at aq bb ba au ba at bc bb bb bb bb bc at bb bd bb bb as au bc bd bb ba as at bb au au au ar au ba ba au ar ba au bb at at bd au ba bc bc bc as at bd bd bb bb bc ba bd be bb au at bd au bb au bb bb ar bc bb au at at bc ba at bc au ba ba bd ba at bb ba bd bc bb at bb bf bd bb,185,2,0,Não
33,bl bj bi bm bk bi bi bh bk bj bg bk bl bl bk bi bj bl bi bk bk bh bj bj bj bm bk bh bj bj bi bj bi bk bk bj bi bi bj bj bh bh bk bj bg bj bk bj bh bh bj bl bh bg bj bj bi bj bh bk bh bj bj bh bi bh bh bi bj bj bg bh bi bh bh bg bj bh bf bi bh bh bf bg bh bj bg bh bi bf bi bj be bh bg bh bh bf bi bj bh bg bh bi bf bj be bg bf bf bh bi bf bf bg bf bi bg bf bg bf be bg bg bi bf bd bh bh bg bf bg bf bh bf be bi bi bg bg bf bh bh bg bf bg bg bg bf bf bg be bd bh bf bg bg bf bg bg bf bg bg bf be be bi bi bg bd bg bh bg bh be bh bh bf bf bh bh bf bg bh bg bf bf bi bh be bg be bg bh bf bf bg bf bf bg be bi bg bf bg bh bg bg,33,0,0,Não
77,bm bn bj bn bl bm bm bj bn bl bm bm bm bm bk bm bj bm bn bl bn bl bl bl bn bn bi bm bk bn bm bk bn bk bn bk bn bm bk bm bi bn bm bl bl bl bm bj bn bm bk bm bk bn bk bm bn bk bm bk bn bl bk bm bl bl bl bl bl bm bm bk bn bl bl bm bl bn bl bl bk bn bn bk bn bm bm bm bk bm bm bm bj bk bn bl bn bk bl bm bk bn bj bn bk bn bl bj bo bk bl bl bl bn bl bm bi bl bn bl bn bl bl bk bk bm bm bn bk bn bm bj bn bk bn bk bm bj bk bn bk bm bk bl bm bj bm bl bm bm bk bm bj bm bm bj bm bk bm bj bm bn bk bm bi bm bj bm bn bj bm bi bn bk bm bm bi bl bm bl bl bl bn bj bm bk bk bn bk bl bj bn bl bl bl bi bm bk bm bl bi bm bj bm bk bn bl bg,77,2,0,Não
0,ca ca bu ca cb ca ca bu cb ca ca bu cc ca bu ca cc cb ca ca cb ca bu cb ca ca bu ca cb ca ca ca ca ca ca ca ca bu ca cb ca cb cb cb bu ca cb cb bu cb cb bu ca cb ca bu bu ca bu bu ca bu ca bu ca ca bu bu ca ca ca bu bu ca bt bu cb bu ca bu ca bu bu ca ca ca bu ca bu ca ca ca ca ca bu bu bu ca bu ca bt bu bu ca bu bu bu ca bt ca cb ca bu bu cb ca ca cb cb bu ca ca cb bt bu cb cb bu bs cb ca bt ca cc cb bu ca ca ca bu ca cb cb bu ca cb ca ca cb cb bt ca ca cb ca ca bt cb ca ca bu bu ca bu ca ca ca bu bu bt cb bu bu bt ca bt bt cb cb bu bt bu ca bu ca bu ca bt bt ca cb bs bu bu ca bt bu ca ca bt bt cb bu bt bt bt ca bt,0,0,0,Não
11,cg cf ce cd cc ce ce cf ce cg cf cf cg cd ce ce cf cf cg cf cd cf ce ce ce ce ce cg cf cc cd cf cg ci cg cd ce ce ce ce cf cf cg cf cd ce cd cf cd cf cd cf ch ce cg ce cd ce cg cg cd ce cc cd ch cg cg ce cd ce ce cf ce cg cf ch ch ce ce cc cf ce cf ce cf cg cd cf cd cf cf cg cf cd ce ce cf cg ce cf ce cf cd ce ce ce cg cf cf cf cd ce cd ce cc cf cf cf cg cd ce cd cg cg cg ce cc ce cf cf cf cd ce cd cf cc cd ce ce cg cg cd cd cf cf cc cd cc cg cf ce cd cc ce cd cg ce ce ce ce cg cf cf ce ce cg ce cf cc cd cf cf cg cf ce cd cg ce cc ce ce cg cg ce cc cc cf cd cf ce cd cd ce cd cd ce ce cf ce cc cf cd cg cf ce cd cf cg,11,2,0,Não
416,at au at as ba ar au as ar as at at ar at as as at at at ar at as au as at aq as au ba at aq ar as au at au aq as ar at au at as at au as au at aq aq at as ar at aq at as at as as at aq at at at ar as at at au ar as as as ar as at ar ar at at as as au ar as as at as as as ar as ar as at ar ar ar at as as as ar as as au at as ar ar as au at aq aq as at at at ar aq at ba at at ar aq as au ar ar ar aq as au as as ar at ar at as as aq aq au as at aq as ar at as ar as aq as as at ar ar at aq at at at ar as as ap at as as ar as ar at au as ar as ar as as as as as ar ar at as as aq aq ar as as ar ar aq at ba at ar aq ar as,416,2,0,Não
22,ce cf cd cc cf cc cg cg cc cd ce ce ce ce cb cf cg cd ce cg cf cf cf cc cf cf ce ce cf cf ce cg ce ce cf ce ce ce cf ce ce ce cd cf cf cd cg cd cc ce cg ce ce ce cb cg ce cf cg ce cd cf cf cd ch cf cc ce ce cf cf cf cd cf ce cd cg cg cf cg ce cc ce cf cf cd ce cb ce cg ce cg cg cd cd cg cd cg cg cc cc cg cf cf cg cd ce ce cd cf cf ce ce cf cd cf ce ce ce ce cd cf cg ce cf cf ce ce ch cd ce cf cf cf cg cg ce cg cd ce cg cf ce ce cd cd ch cg ce ce cd cd ce cd ce cg ce cd cf cf ce ch ce ce cf ce cg cf cg ce cf ce ce cf cg cf cf cf cc ce cg ce ce cf cc cf cg ce cg cg cc cc cf cd ch ch cd ce cf cf ch cg cc ce cf ce cf cg,22,1,0,Não
72,ak al am ap al ak al am am am an al am an an an am am an al am am am an an an an an am am am an an an an am an am am an an am am ak an ao an am ak am an ao am am am an an an am am an an an an am an am al an am am an am an an an an an am an an am am ao am am am ao an am am aj an ao ao an al am ao ao an am an an an an ak am am am am am am am an am am am an an ao am an an an ao an an an an an ao am an am ap ao am am am an ao ao am an am aq an am an am an an ao an am am ao ao an an ap am am am an ao ao ap an an an ao ao ao am am an an ao am an an ap ap aq am al an ap ao an an am aq an am an an ao ap an am an an an an an,72,0,0,Não
182,bm bl bk bn bl bn bm bn bk bm bn bk bm bk bm bl bm bn bm bn bi bm bm bl bn bk bk bm bm bl bn bm bj bm bk bj bm bl bl bj bn bl bm bm bj bm bk bm bk bm bm bl bn bj bl bl bl bl bk bl bj bm bl bm bn bk bl bl bk bl bn bm bj bm bk bl bm bk bl bk bl bk bm bl bk bm bj bk bk bm bl bk bl bj bm bm bl bl bj bl bl bn bk bl bm bk bm bl bl bk bl bk bm bn bk bm bl bi bm bl bl bj bl bk bj bn bk bm bk bk bk bj bl bj bn bj bl bl bk bl bj bl bj bl bk bj bm bl bn bn bj bk bl bm bk bm bk bj bm bk bl bk bk bj bj bk bj bm bj bk bk bk bm bk bl bh bk bk bk bm bk bl bj bl bk bl bl bi bl bj bl bn bm bj bj bm bj bk bn bh bl bk bl bl bm bj bi bm,182,2,0,Não
131,ah ag ai ah ai ai ai ah ai ah ai ai ai ag ah ai ai ah ag ai ai ai ag ai ai ai ag ai ai ai ah ai ah aj ai ai ai ah ah ai ai ai ai ah ah ah aj ai ai ah ai ag ai ai ai ai ag ag ai ah ah ag ai ai ai ah ag aj af ag ai ai ai ag ag ah ai aj ag ah ah aj ah ai aj ag ah ah ai ai ai ag ah ah ah ai ai ah ah ag ah ah ai ag ag ah ai aj ag ah ah ag af ah ai ah af ag ah ah ah ah ag ai ah ai ah ai ah ag ah ah aj ag ag ah ai ah ah ai ah af ah ah aj ah ah ah ah ai ah ah ag ah ah ah ag ai ai af ag ah aj ah af ai ah ah ah ai ag ag ah ai ah ai ah ag ah ai ai ah ah aj ag ag ai ai aj af ah ai aj ag ah aj ah ah ah ai ah ai ah ag ai ah ah ag,131,2,0,Não
411,an an am am ao an an an an an am am am an an an an am an am am am an am an am an an an am am am an am am an am an am an an an am an an am am an an am an an an an am an an an an an am an an am an am an an an an am am an am am am an an an am am am an an am am am am am an an an am am am an am an an an am an an am am am am am am an an an am an am am am an am am am am an am an an an am an am am am an am an an am an am an an am am am am an an an an am am am am an an am an an an an am am am am am an am an an an am an an an an an an an am am an an an an am am an am am an am am an an am an an an an an an an am an an an an an,411,0,0,Não
193,ap ap ap ao aq ap ao ap ap ao ap aq am ap aq ap ap ap ap ap aq ap ap ao ap aq aq an aq aq ao ap aq aq aq aq ao aq aq aq ap ao ao aq ar ap ap ap ap ap ar ap aq ap ao aq aq aq ar ap an ap ar aq ap ap ap as ar aq aq ap aq ar aq ap ar ap ap aq ap ar as ao ap ar aq aq aq ap ao as aq aq aq ap aq ap ap aq aq ao aq aq aq ar as ap ao aq as ar aq ap ao aq aq aq aq aq aq ap aq aq ar ar aq ap ar ar ar ao ap as aq aq aq ap ap ar ar aq ap aq ar as aq as aq ap aq aq as aq ar ao ap ar ar ar aq ap ar as ar aq ar aq ap ar ap ar ar aq aq aq aq as as ao aq ar aq aq ar ap aq aq aq ar ar aq ap ar ap as ar ap aq ar as au aq ap aq ar ar ar,193,1,0,Não
55,bc bc bc bb bd bc bc bb bc bc bc bb bc bc bb bb bc bb bc bc ba bb bc bb bb bb bb bc bb bb bc bb bb bb bc bc bc bc bb bb bb bb bc bc bb bb bc bb bb bb ba bb bb bb bb bb bc bb bb bb ba bb bb bb bb bb bb bb bb bc bb bb bb bb bb bb bb ba ba bb ba bb ba bb bb bb bc ba bb bb bb ba ba bb bb bb bb ba bb bb bb au ba bb ba ba ba bb bc bb ba ba ba ba ba bb bb bb bb ba ba bb bb ba ba ba bb ba ba bb ba ba bb ba ba ba bb bb ba ba bb bb ba bb bb bb ba ba ba ba ba bb au bb bb ba ba ba ba bb bb ba ba ba ba ba ba bb bb au ba ba ba ba ba ba ba bb ba ba ba au au au ba bb au au ba ba ba ba ba ba ba ba ba ba ba ba au au ba ba au au ba ba,55,1,0,Não
148,al aj aj aj ak al ai aj aj ai ak ai al ak ah ai ai ai af ai ai ai aj ag ai ah ah ai ag ak aj ai ah ai ak ah aj ai aj aj af aj ak aj aj ai ak ai al ag ah ai ah aj ai al aj af ag ah aj ag ah ah af ai ah aj aj ah ai ag aj ah ag ah ai al aj ai ai aj aj af ai ak aj ai ah ak ah ah ah ah aj ah ah ag ai ah af ai ai aj ai af ah ah ag ag aj am ai ai ag ai ai ah ak ak aj aj ah ah ai aj ai ai aj ah ai ah ai ai ah ah ah ai ai af ah ag ah ai aj ai ag ai af ai ak ai aj ai ak ai ag aj aj ak ah ai ai ah ak ag ak ak aj ai ah aj ag ag ah ai ak ai ai ah ah ag ae aj ai aj ak ah aj ah ai ai aj al ah ai aj ak aj ai ak ak aj ak ah ah af ai,148,1,0,Não
18,ca bt cc cc ca bu cb cc ca ca ca cc ca bu ca cb cb ca ca bu cb cc ca ca cc ca ca ca cc cc bu bu ca cd ca ca ca cb cb bu cb cc cc ca ca cc cc ca cb cb ca cb ca ca cc cd bu ca cd cd bu ca cc cc ca ca cd ca ca ca cb cb cc ca bu ca cd cc bu ca cc cb bt cb cb cb bt bu cd cb ca bt cb cc ca ca ca cb ca bu cb ca ca ca bt ca cb cb bs bu cd ca bt bu cd ca bt ca cc ca bu cb ca ca ca cb ca cb cb bu bu cc cd bu bt cb cc ca cb ca cb bu bu cc cc cb bu ca cb cc cb ca cb cb ca bu cb cb ca ca ca bu cb ca bu cb cc ca bt ca cb ca bu cb cb bu bu ca cb ca ca bu bu cb ca ca bu cc cb bu ca ca cb cb ca cb ca ca ca cc cc bt ca ca cc cb ca ca,18,0,0,Não
204,aj ak ak an al aj aj am am al al ak al am am ak ak ak ak ak al al ak ak ak al ak am ak ak aj al am aj ai ak an al ak ak al ak al ak an ak ak am aj al ak am al ai ak ak am ak ak ak aj al am al al ak an aj aj am ak al aj am am ak al ak ak al al al ak ak an ak ak aj an ak aj al ak aj ak am aj ai aj am ak aj ak an am ai ak al al am ak al al aj am ak al am aj ak ai am aj al al ai al am al aj ah ak al aj aj aj am ah aj al ak ak ai al ai aj al al ak ai al am ak aj ak ak al ai ak aj ak al al ak aj am aj ai ai al aj ak aj aj aj al am ai ai al am ai ai ak am ai ak ak al al ah al ak ak al al ai ah an am ak aj ai ak ak aj ak ai,204,0,0,Não
78,bn bn bn bn bo bo bn bm bm bo bo bo bn bm bm bn bo bn bn bo bo bn bn bn bn bm bn bn bq bo bm bn bn bm bn bn bm bm bn bn bo bo bn bm bo bm bn bm bm bm bn bn bo bo bn bm bn bn bn bn bn bm bn bn bo bo bn bm bm bn bn bn bm bm bm bn bo bp bm bm bm bn bo bo bm bm bm bm bn bn bm bm bm bn bn bp bo bm bm bm bn bp bm bm bn bm bm bn bn bm bn bn bm bn bn bm bn bn bn bn bm bm bm bm bm bn bm bm bo bn bn bn bm bm bn bn bm bm bn bn bn bn bn bm bm bn bn bn bn bm bo bm bn bo bo bm bm bm bn bn bm bm bn bn bm bm bm bm bm bn bn bn bn bm bn bm bn bm bn bn bm bn bn bo bm bn bm bn bn bm bn bn bm bn bm bn bm bn bn bm bm bn bm bm bm bn bm bn,78,0,0,Não
495,ag af ag aj ae aj ad af ak af ai ad ag af ah ak ae aj ad af ah ae aj ad af ae ae aj ag aj ae ae ag af aj ad ag ae ae aj ae aj af ag af af ah af ai ac af ah af aj af ag ae ae af ae ai ad ah ah ae ai af ai af af af ae aj af ai ah af ag af aj ae ai ag ad ah ag ai ah ah ae ae ah ae ak ag ae ah ad ai ag ai af ae ah ad ak af ag ag ac ai af ak af af ai ac ak ag ah af ae aj ae al ah ae ai ad ai af ag ag ae aj ad aj af ag aj ac ah af ag ag ag ah af aj af ag ag ae ai ae ag af ag aj ag aj ae ah ah ag ai ad ai ad ag ai af ak ad af af ag aj af ah ac ah aj ag al ae ae ag af ai af ah ae ag ah af ak af ag ae ae ai ah ah ae ag ag ag,495,0,0,Não
262,au ba au ba au at au ar au bb ba au at au bb au ba as at au au ba au au au au ba ba au au at au bb au au ba au ba au bb ba as au ba au au au ba au au bb bb au au as as ba au au as at au bb ba at ba as at au ba ba at at au au bb ba au au ar au bb au ba at at bb ba au ba at ba au au au at au au at ba at au ba au at ba au ba at au bb at ba au au au at ba au au au au au au au ba au au ba au au at ba au au ba au as au ba au at at ba at au ba ba au as au ba au ba at at au at bb bb ar au at at bb au au at at ba au au ba au au au au au au au au at au au au au at au ba ba au at au au ba ba at ba at au ba au au as at ba ba au,262,1,0,Não
323,bs bs br bn bn bp bp bq bp bo bm bo bp bq bq bp bq br bt bu cb bu bt ca cb cc cc cc cb cc cd cd cd ca bt bu bt bs bt bq bp bp bp bo bo bm bn bm bm bm bn bn bn bp bq bp bq br bs bt bu cc cc cc ce cf cg cf cf cd cc cf cf ce cb bu bu bt bu br br bo bm bn bo bo bm bm bm bn bo bo bp bo bp bs bt bu ca ca ca cc ce ce cf cf ce cf cf cf ce cc ca ca cb ca ca bt br br bs br bq bp bp bp bq br bq br br br bt bt bt bu ca ca cc cc cb cb cd cc cd cc cc cb cb cc cd cc bu ca bt bu ca bu bs bs br br bt bt br bq bq bp bt bt br br bs bs bt cb bt bu bu ca cc cc cd cc cc cb cc cd cc cc cb cb cc cc cb ca bu bt bt bu bs br bs br bt bt br bq,323,2,0,Não
484,cb cc cb cc cb cb cb cb cb cb cb cc cc cb ca cb cb cb cc cb cb cb cb cb cd cb cb ca cb cb cb cb cb cb cb cb cb cb cb cb cb cc cc cc cb cc cc cb cb cc cc cb cb cc cb cb cb cb cc ca cc cb cb cc cc cb cb cc cc cb cb cb cb cb cc ca cb cb cb cc cc cc cb cb cb cc cc cc cc cb cb cb cc cc cb cb cc cd cb cb cd ca cb cb cb cb cc cc cb ca cc cb cc cb cc cc cb cd cb cc cc cc cc cc cb cd cb cc cc cc cc cc cc cd cc cc cc cc cc cb cc cc cc cc cc cb cb cc cc cc cc cb cc cc cc cc cc cc cc cc cd cd cc cb cc cc cc cd cb cd cc cc cc cc cc cb cb cd cc cc cb cb cc cc cd cb cb cc cc cc cd cc cc cb cc cd cc cc cc cc cd cc cd cc cc cd cc cc,484,1,0,Não
79,bp bq br bq bs br br br br bs bt bs bp br bq br bs bs br bs bs br br bs br bq bq br bt bs bq br br bq br bs bp br br br bs bs br br bs br bs br bq br bq br bs bs bq br bs bs bs bs bq bq bs bs bt bt bq bp br br bs bs br bq br bs br bt bq bp bq br bs bt br bo br br br br br bq br br br bt br bq br br bs bt br bp bq br br br bs bq br bq br bs br bq br bs bq bs bs br br br bq bq bq br bt bs br bs br br br bs br br br bq bs bs bq br bq bq bs bs bs bs bt bp bq bt bt bs bq bq bs bt br bs bt bq br bs br bs bs bq br bs bt bt br br br br br br bs bq br bu bs br bs br br br bs br bs br br bt bs br br br bq bs bs bs bs bs bs bt,79,1,0,Não
39,bn bo bn bm bn bn bm bm bn bn bn bn bn bo bn bn bn bn bn bn bn bo bm bn bn bn bo bn bn bn bn bn bn bo bm bo bm bn bm bn bo bm bn bo bn bn bn bo bo bo bo bn bn bo bo bn bo bo bo bn bo bn bo bn bn bn bo bn bn bn bo bn bn bo bo bo bo bn bo bn bo bo bn bp bo bo bo bn bn bo bo bn bo bo bn bn bo bo bn bn bq bn bo bn bn bo bo bn bo bn bo bn bo bp bo bn bn bo bn bn bo bo bo bn bn bp bn bo bo bo bn bn bo bo bn bn bo bo bn bo bn bm bn bo bo bo bn bn bo bn bn bo bo bo bo bn bp bp bn bo bo bo bo bo bo bn bm bo bo bn bn bo bn bo bn bp bn bn bo bo bn bo bp bo bo bn bo bo bn bp bp bm bo bo bo bo bn bo bq bn bo bp bo bo bo bo bo bp,39,0,0,Não
452,ak aj ai ag aj aj ag ah ai aj ah ah ai aj ak ah ah ai ah ai ah ai aj aj ah ai aj ah ag ah aj aj ag ai aj ah ai ai ai ah ah ai ai aj ai ai ah ah aj ai ag ag aj ai ag ai aj aj ah ah aj ai ah ah aj aj ah ah ai aj ai ag ag ai ai ai ai aj ai ai ah ai aj ah ah ai ai ai ah aj aj ai ah ah ah ah aj ah ai aj ai ai ai ai ai ag ag ai aj ag ah ai aj aj ag ah ai ah ah ai ai ai ai ah ai ak ah ah ag ah ai ah ai ai ai ag ag aj ah ag ah ah ai ah ai ai ai ai ah ah ah ai ah ah ai aj aj ah ah ai ai ah ag aj aj ag ai al aj ag ag ah aj ai ah ai ai ah ah ai ai ai ah ag ai aj ai ai ai ak aj ag ah aj ai ah ah aj ak ai ai ai ak ah ai ah ah aj,452,2,0,Não
46,bu bs bs bu bt bu bp bs bu bt bu ca bt bs bu ca bu bt bt bt bu bu ca bt bu bt bt ca bu ca bs bu bs bu bu ca bu bs cb bs bu bu bt bt bs bs bs ca bt ca bt bt bu bu bt bs bt bu bu bt ca bu ca bu bu bt bt bu bu bt bq bu ca bu bt bt bu cc bu bt bu bt bt bu bt bs bs bu ca bt bt bt bt bu bu bs bu bu bt bu bu cb bu bu bt bt bt bt bu br ca bt bu cb ca bt bt cd bt bu bt ca bu bt bu bu bu bt bu bt bu bu bu bu bt bt bt ca ca ca bt ca bs bu bt bu bt bt bt bs ca bu bu bt bt bt ca cb bu bu bu bu bu ca bt bt ca bu bt bu bt bu bu ca bu ca bu bu ca bu cb bs bu bt bu bu bu ca br bu bu bu bt bu bt bt cb bt bu ca ca bu bu bu ca bu bt bt,46,1,0,Não
238,aj ai ai al am ah aj aj ai aj ak ag aj aj aj aj aj ak ak ak ag ak ak aj ai ak ak ak ak aj ai ai aj ak aj ae al aj ai ak ak aj ah aj ai ak ak ak aj ai ak am al ai ai aj ai ai ak ah ak aj aj ak aj aj ak aj ag ak ak aj ai ai aj an aj ai aj aj aj ak ak ai ak ai ak aj ak ak al ai aj aj aj aj aj aj ai an ak ai aj aj aj ak ah ai ak ai aj ak ak aj am ag aj ak aj ai ai aj aj al ai ak aj ai aj al ah ai aj aj ai al am aj al ah ak ak ak aj aj ah aj al aj ak ai ai aj aj ah ak aj ai aj ak ak ag ak ah ai aj al aj ai ai al ak aj ak ak aj aj al ah aj ak ak aj ak ak am aj ag ak ak aj aj ai af al ak aj ai ai ak aj ak ah ak aj ai aj ak,238,1,0,Não
392,an al an am am am al am ao al ak am am am am aj an an al an al al am ak ak am al al am ak am am ai am am aj al al ak am ak ak am ak aj am al ak am aj al am aj ak ak ak am ak aj am al ak ak aj ak al ai aj al ai aj ak aj ak ak aj ak aj ak aj aj ak ak ai ak al ai aj ak aj al aj ah ak al aj ak ak aj aj ai ai ak ai ai ai ag al ak ah ak ak ai aj ai aj ak ah ag ak ai ai aj ah aj aj ah aj aj ah aj aj ai ak ah ag aj aj ah ah ah ai aj af ai aj ah ag ah ai aj ah ah ai ai ag ai ai ah ai ah ah aj aj aj ag ai ai ag ag ag ai ag ai ag aj aj ai ag aj ah ah ah ah ai ai ai ai ai ai ah ah ak aj ah ah aj aj aj aj ai aj ai ah ai ak ai aj,392,2,0,Não
352,bi bi bg bg bg bi bh bh bi bg bg bh bh bh bg bh bh bh bf bi bh be bg bh bg bf bg bh be bf bh bh bf bf bh bf be bh bh bg bd bg bg bf bf bf bg bf bg bh bf bf bf bh bf bf bi bf bd bg bg bf be bg bf be bg bf bh be bf bf be bf bg bg bf be bf bf bg bf bg bf bd bf bh bf bd bf bg bf bg bf bf be bf bg bf bf bf bf bf bf bf bf bf bf bf bg bg bg bf bf bg bg bg be bg bg bf bg bh bf bg bf bg bg bg bf bf bf be bf bg bf be be bg bf bf bg bg bf bf bg bf bf bh bf be bg bf bf bg bg bf bg bg bg bg bg bg bg bh bg bf bh bg bf bg bh bf bf bh bh bf bf bg bg bf bg bf bg bg bg bg bf bf bf bg bf bf bh bh bg bg bh bh be bg bh bg bh bg bh bh bg,352,1,0,Não
